FacilityAccessibilityText,FacilityAdaAccess,FacilityEmail,FacilityID,FacilityLatitude,FacilityLongitude,FacilityMapURL,FacilityName,FacilityPhone,FacilityReservationURL,FacilityTypeDescription,TYPE,LastUpdatedDate,LegacyFacilityID,EntityID,EntityMediaID,EntityType,Height,IsGallery,IsPreview,IsPrimary,MediaType,Subtitle,Title,URL,Width,OrgFacilityID,ParentOrgID,ParentRecAreaID,Reservable,StayLimit
"","No","BLM_OR_PR_Mail@blm.gov","10279174",45.596080000000001,-120.409691,"","John Day Crossing Historic Site","541-416-6700","","Facility","Point",2023-06-23 00:00:00.0000000,"","10279174","10279184","Facility",0,True,False,False,"Image","","Interpretive site above the John Day River crossing","https://cdn.recreation.gov/public/2023/06/22/17/09/3e3b45a4-e635-4d01-99e9-b92d49b742d7.jpeg",0,"","126","16830",False,"14 days."
"","No","BLM_OR_PR_Mail@blm.gov","10279174",45.596080000000001,-120.409691,"","John Day Crossing Historic Site","541-416-6700","","Facility","Point",2023-06-23 00:00:00.0000000,"","10279174","10279185","Facility",0,True,False,False,"Image","","Near the John Day River Crossing at 8000 cubic feet per second.","https://cdn.recreation.gov/public/2023/06/22/17/11/4ceb71d1-a13d-4d6b-8054-3b7c2f834cdd.jpeg",0,"","126","16830",False,"14 days."
"","No","BLM_OR_PR_Mail@blm.gov","10279174",45.596080000000001,-120.409691,"","John Day Crossing Historic Site","541-416-6700","","Facility","Point",2023-06-23 00:00:00.0000000,"","10279174","10279186","Facility",0,True,False,False,"Image","","View of hillside descent of the Oregon Trail at the John Day crossing.","https://cdn.recreation.gov/public/2023/06/22/17/13/38a96381-cddc-42a4-b4a1-5504169fd52d.jpeg",0,"","126","16830",False,"14 days."
"","No","BLM_OR_PR_Mail@blm.gov","10279174",45.596080000000001,-120.409691,"","John Day Crossing Historic Site","541-416-6700","","Facility","Point",2023-06-23 00:00:00.0000000,"","10279174","10279187","Facility",0,True,False,False,"Image","","Looking east from the John Day Crossing Historic Site.","https://cdn.recreation.gov/public/2023/06/22/17/16/83bb37de-5565-4f6d-9406-524e0f2e6f72.jpeg",0,"","126","16830",False,"14 days."
"","No","BLM_OR_PR_Mail@blm.gov","10279174",45.596080000000001,-120.409691,"","John Day Crossing Historic Site","541-416-6700","","Facility","Point",2023-06-23 00:00:00.0000000,"","10279174","10279188","Facility",0,True,False,False,"Image","","Primitive campsite at the John Day Crossing Historic Site.","https://cdn.recreation.gov/public/2023/06/22/17/19/ae6a7ddd-dd77-4921-8594-27d55f79d9d7.jpeg",0,"","126","16830",False,"14 days."
"","No","BLM_OR_PR_Mail@blm.gov","10279174",45.596080000000001,-120.409691,"","John Day Crossing Historic Site","541-416-6700","","Facility","Point",2023-06-23 00:00:00.0000000,"","10279174","10279189","Facility",0,True,False,True,"Image","","Sunset at the John Day Crossing Historic Site.","https://cdn.recreation.gov/public/2023/06/22/17/21/2dc8f504-1bb8-449f-a988-1592e73300ad.jpeg",0,"","126","16830",False,"14 days."
"","No","BLM_OR_PR_Mail@blm.gov","10279050",44.793309999999998,-120.00136999999999,"","Donnelly Service Creek River Access Park","541-416-6700","","Facility","Point",2024-04-19 00:00:00.0000000,"","10279050","10279054","Facility",0,True,False,False,"Image","","Picnic table at campsite at Donnelly Service Creek River Access Park ","https://cdn.recreation.gov/public/2023/06/21/15/40/0df4a84c-f5e2-428a-aec6-53b77a554a45.jpeg",0,"","126","16830",False,"14 days"
"","No","BLM_OR_PR_Mail@blm.gov","10279050",44.793309999999998,-120.00136999999999,"","Donnelly Service Creek River Access Park","541-416-6700","","Facility","Point",2024-04-19 00:00:00.0000000,"","10279050","10279055","Facility",0,True,False,False,"Image","","Primitive boat launch at Donnelly Service Creek River Access Park ","https://cdn.recreation.gov/public/2023/06/21/15/40/d2f02cd5-7f3f-4997-9683-148c02ec33dd.jpeg",0,"","126","16830",False,"14 days"
"","No","BLM_OR_PR_Mail@blm.gov","10279050",44.793309999999998,-120.00136999999999,"","Donnelly Service Creek River Access Park","541-416-6700","","Facility","Point",2024-04-19 00:00:00.0000000,"","10279050","10279056","Facility",0,True,False,True,"Image","","Riverside campsite at Donnelly Service Creek River Access Park ","https://cdn.recreation.gov/public/2023/06/21/15/52/955aa312-1b36-465b-9ab3-160ec557c95c.jpeg",0,"","126","16830",False,"14 days"
"","No","BLM_OR_PR_Mail@blm.gov","10279050",44.793309999999998,-120.00136999999999,"","Donnelly Service Creek River Access Park","541-416-6700","","Facility","Point",2024-04-19 00:00:00.0000000,"","10279050","10279057","Facility",0,True,False,False,"Image","","Trailer parking at Donnelly Service Creek River Access Park ","https://cdn.recreation.gov/public/2023/06/21/15/53/d7293bec-14e7-46d3-93b4-4e08a1183cb8.jpeg",0,"","126","16830",False,"14 days"
"<p>No accessible facilities.</p>
","","blm_or_no_mail@blm.gov","10325863",44.050400000000003,-123.15485,"https://flic.kr/p/YaANpB","Stewart Pond Disc Golf Course","541-683-6600","","Facility","Point",2024-07-12 00:00:00.0000000,"","10325863","10325969","Facility",0,True,False,False,"Image","","Stewart Pond Disc Golf Course Map","https://cdn.recreation.gov/public/2024/07/11/14/03/c1a14910-a6c5-4e22-8330-a3956b1ef788.jpeg",0,"","126","1766",False,"Day use only."
"<p>No accessible facilities.</p>
","","blm_or_no_mail@blm.gov","10325863",44.050400000000003,-123.15485,"https://flic.kr/p/YaANpB","Stewart Pond Disc Golf Course","541-683-6600","","Facility","Point",2024-07-12 00:00:00.0000000,"","10325863","10325866","Facility",0,True,False,True,"Image","","A disc golfer tees off","https://cdn.recreation.gov/public/2024/07/10/21/53/69e9b549-76cf-42b4-b2f6-029b08dbfc58.jpeg",0,"","126","1766",False,"Day use only."
"<p>No accessible facilities.</p>
","","blm_or_no_mail@blm.gov","10325863",44.050400000000003,-123.15485,"https://flic.kr/p/YaANpB","Stewart Pond Disc Golf Course","541-683-6600","","Facility","Point",2024-07-12 00:00:00.0000000,"","10325863","10325867","Facility",0,True,True,False,"Image","","Getting close with a disc","https://cdn.recreation.gov/public/2024/07/10/21/58/9fa393d1-8ee4-4136-a248-829582c1ea59.jpeg",0,"","126","1766",False,"Day use only."
"<p>No accessible facilities.</p>
","","blm_or_no_mail@blm.gov","10325863",44.050400000000003,-123.15485,"https://flic.kr/p/YaANpB","Stewart Pond Disc Golf Course","541-683-6600","","Facility","Point",2024-07-12 00:00:00.0000000,"","10325863","10325868","Facility",0,True,False,False,"Image","","A basket awaiting a disc...","https://cdn.recreation.gov/public/2024/07/10/22/04/fa16c5ed-6835-48df-ba8c-32126b111222.jpeg",0,"","126","1766",False,"Day use only."
"","","hmottl@blm.gov","621746",44.302649860000002,-120.81083332999999,"","John Day River Overnight Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621746","1726e04a-a74a-4982-811b-2d5a14a56235","Facility",960,True,False,False,"Image","","Scenery","https://cdn.recreation.gov/public/2020/02/26/19/35/621746_64532c1c-cb2a-41fb-930b-daac980997fb_1440.jpg",1440,"","126","16830",True,""
"","","hmottl@blm.gov","621746",44.302649860000002,-120.81083332999999,"","John Day River Overnight Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621746","88f60d8f-990a-4a1e-9ada-5af58aaaee96","Facility",498,True,False,False,"Image","","Sunset over the John Day River","https://cdn.recreation.gov/public/2020/02/26/19/15/621746_c1679a81-a3f1-41aa-a510-68647b466b89_1440.jpg",1440,"","126","16830",True,""
"","","hmottl@blm.gov","621746",44.302649860000002,-120.81083332999999,"","John Day River Overnight Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621746","57e2eba0-efe8-4392-8124-85038686fb25","Facility",960,True,False,False,"Image","","John Day River Canyon","https://cdn.recreation.gov/public/2020/02/26/19/01/621746_1cccccc6-a75f-4d4d-9442-a93be0ad7acb_1440.jpg",1440,"","126","16830",True,""
"","","hmottl@blm.gov","621746",44.302649860000002,-120.81083332999999,"","John Day River Overnight Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621746","a6c08eb4-a8b1-4e1c-853e-b36557951e41","Facility",340,False,False,True,"Image","","John Day River Canyon","https://cdn.recreation.gov/public/2020/02/26/19/05/621746_e89fef02-a3dc-4d1a-83c1-545c34419faf_1440.jpg",1440,"","126","16830",True,""
"","","hmottl@blm.gov","621746",44.302649860000002,-120.81083332999999,"","John Day River Overnight Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621746","14c58835-7fd1-419c-b295-8b08dd6f1dbf","Facility",525,True,False,False,"Image","","Overnight canoe trip","https://cdn.recreation.gov/public/2020/02/26/19/01/621746_9fe787af-09bf-4930-9ce4-6997d9310fd8_700.jpg",700,"","126","16830",True,""
"","","hmottl@blm.gov","621746",44.302649860000002,-120.81083332999999,"","John Day River Overnight Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621746","8a34677e-22e3-4aaa-b983-b0818b6e5977","Facility",525,False,True,False,"Image","","John Day River Canyon","https://cdn.recreation.gov/public/2020/02/26/18/57/621746_a18284f5-2326-4083-b819-2b2eb880fec4_700.jpg",700,"","126","16830",True,""
"","","hmottl@blm.gov","621746",44.302649860000002,-120.81083332999999,"","John Day River Overnight Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621746","b0549f1a-e4fe-4537-8582-818218cf0735","Facility",525,True,False,False,"Image","","River raft scenery","https://cdn.recreation.gov/public/2020/02/26/19/07/621746_68780108-e0e2-4e8a-a803-9d526b95a4b3_700.jpg",700,"","126","16830",True,""
"","","hmottl@blm.gov","621745",44.302649860000002,-120.81083332999999,"","John Day River Day Use Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621745","76198f75-e918-4307-8ece-69191675d7a9","Facility",340,False,False,True,"Image","","The John Day River winding through red and yellow clay hills ","https://cdn.recreation.gov/public/2020/02/26/15/23/621745_f57fb645-58e5-42bd-ab81-bd5dcb31a5a5_1440.jpg",1440,"","126","16830",True,""
"","","hmottl@blm.gov","621745",44.302649860000002,-120.81083332999999,"","John Day River Day Use Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621745","7b876da4-8bf8-4211-aaf8-70e99aec406d","Facility",525,True,False,False,"Image","","Fishing on the John Day River","https://cdn.recreation.gov/public/2020/02/26/19/18/621745_f6c8300b-b6be-4c7b-b26d-305e567535a9_700.jpg",700,"","126","16830",True,""
"","","hmottl@blm.gov","621745",44.302649860000002,-120.81083332999999,"","John Day River Day Use Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621745","a1a628ba-ac70-499e-b2ea-a83a9c147a79","Facility",959,True,False,False,"Image","","Geology along John Day River","https://cdn.recreation.gov/public/2020/02/26/19/30/621745_61255401-6a51-42b4-8fd9-c5b00e9b43fd_1440.jpg",1440,"","126","16830",True,""
"","","hmottl@blm.gov","621745",44.302649860000002,-120.81083332999999,"","John Day River Day Use Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621745","d19fe284-c686-4641-a661-a5926b978717","Facility",525,True,False,False,"Image","","A woman and her two dogs boat a calm section of river in an inflatable kayak.","https://cdn.recreation.gov/public/2020/02/26/02/21/621745_34f3307b-ff4e-451b-b78a-31b23795ff9c_700.jpg",700,"","126","16830",True,""
"","","hmottl@blm.gov","621745",44.302649860000002,-120.81083332999999,"","John Day River Day Use Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621745","85605b22-a14f-4609-836f-f6f2e08de02b","Facility",960,True,False,False,"Image","","The river passes in front of a large butte with horizontal layers of tan, white and red soils.","https://cdn.recreation.gov/public/2020/02/26/02/30/621745_64cf7c0c-2828-40d1-8ff0-3a230783040b_1440.jpg",1440,"","126","16830",True,""
"","","hmottl@blm.gov","621745",44.302649860000002,-120.81083332999999,"","John Day River Day Use Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621745","413e15a3-5f56-4af2-8221-e67c29e62ae3","Facility",959,True,False,False,"Image","","Sunset near Priest Hole","https://cdn.recreation.gov/public/2020/02/26/19/19/621745_ef6c53ac-9297-4b06-a3b0-7586de08cde2_1440.jpg",1440,"","126","16830",True,""
"","","hmottl@blm.gov","621745",44.302649860000002,-120.81083332999999,"","John Day River Day Use Permits","(541) 416-6700","","Permit","Point",2021-09-24 00:00:00.0000000,"","621745","e9e43f7f-0ee8-4b55-aea7-5755295f008e","Facility",525,False,True,False,"Image","","The John Day River winding through red and yellow clay hills ","https://cdn.recreation.gov/public/2020/02/26/19/37/621745_f5cfecb7-3b88-4907-bdaa-3349ca8cdfa7_700.jpg",700,"","126","16830",True,""
"","","blm_john_day_river@blm.gov","10317439",44.793951999999997,-120.000967,"","John Day River Basin Developed Campgrounds","(541) 416-6700","","Campground","Point",2024-08-20 00:00:00.0000000,"10317439","10317439","5a35d362-1c31-4149-b97b-5022eff97632","Facility",525,True,False,False,"Image","","This photo shows a typical campsite at Lone Pine with a large juniper, picnic table, and fire ring.","https://cdn.recreation.gov/public/2024/05/23/22/22/10317439_f0bfc3f0-346c-4d62-83fc-a2e0ce7ce84b_700.jpg",700,"","126","16830",True,""
"","","blm_john_day_river@blm.gov","10317439",44.793951999999997,-120.000967,"","John Day River Basin Developed Campgrounds","(541) 416-6700","","Campground","Point",2024-08-20 00:00:00.0000000,"10317439","10317439","1a7c8eda-e833-4bfb-ad7a-af3e7b2c65d8","Facility",525,True,False,False,"Image","","This photo depicts the Service Creek Boat Launch and Walk-in Camping site ID sign.","https://cdn.recreation.gov/public/2024/05/23/22/26/10317439_b5337758-3081-42b0-b365-c5791320055f_700.jpg",700,"","126","16830",True,""
"","","blm_john_day_river@blm.gov","10317439",44.793951999999997,-120.000967,"","John Day River Basin Developed Campgrounds","(541) 416-6700","","Campground","Point",2024-08-20 00:00:00.0000000,"10317439","10317439","8be1e799-13ac-47f1-bcaf-acc78b05934d","Facility",810,False,False,True,"Image","","This photo depicts the John Day River from high up on a nearby hillside with bighorn sheep in the foreground.","https://cdn.recreation.gov/public/2024/05/23/22/17/10317439_966f5fda-598e-42ba-8aba-0d903b58ecc0_1440.jpg",1440,"","126","16830",True,""
"","","blm_john_day_river@blm.gov","10317439",44.793951999999997,-120.000967,"","John Day River Basin Developed Campgrounds","(541) 416-6700","","Campground","Point",2024-08-20 00:00:00.0000000,"10317439","10317439","400f918d-7649-4b1b-a324-362270b65c52","Facility",934,True,False,False,"Image","","This imagine depicts the Lone Pine Campground site id sign.","https://cdn.recreation.gov/public/2024/05/23/22/30/10317439_9283b901-c9bf-417c-be4a-a3df2799fba9_700.jpeg",700,"","126","16830",True,""
"","","blm_john_day_river@blm.gov","10317439",44.793951999999997,-120.000967,"","John Day River Basin Developed Campgrounds","(541) 416-6700","","Campground","Point",2024-08-20 00:00:00.0000000,"10317439","10317439","0a3fd04a-664f-43e6-958f-5565c2abdaf4","Facility",934,True,False,False,"Image","","This photo depicts a typical campsite at Big Bend Campground.","https://cdn.recreation.gov/public/2024/05/23/22/40/10317439_30c10a75-d7b1-427b-8220-c2538025397a_700.jpg",700,"","126","16830",True,""
"","","blm_john_day_river@blm.gov","10317439",44.793951999999997,-120.000967,"","John Day River Basin Developed Campgrounds","(541) 416-6700","","Campground","Point",2024-08-20 00:00:00.0000000,"10317439","10317439","8496f84a-3b16-4863-bdea-2df4da112ed1","Facility",934,True,False,False,"Image","","This photo shows the site id sign for Muleshoe Campground and Boat Launch.","https://cdn.recreation.gov/public/2024/05/23/22/28/10317439_959ce10a-0959-4aaa-90b2-90f9d8d79d70_700.jpeg",700,"","126","16830",True,""
"","","blm_john_day_river@blm.gov","10317439",44.793951999999997,-120.000967,"","John Day River Basin Developed Campgrounds","(541) 416-6700","","Campground","Point",2024-08-20 00:00:00.0000000,"10317439","10317439","4e9a0e54-3817-416e-9a23-96e60acbade1","Facility",934,True,False,False,"Image","","This photo depicts a typical walk-in campsite at Muleshoe Campground.","https://cdn.recreation.gov/public/2024/05/23/22/35/10317439_c5d38c1c-5ee1-4ce1-a26d-5c71bc5c3c52_700.jpg",700,"","126","16830",True,""
"","","blm_john_day_river@blm.gov","10317439",44.793951999999997,-120.000967,"","John Day River Basin Developed Campgrounds","(541) 416-6700","","Campground","Point",2024-08-20 00:00:00.0000000,"10317439","10317439","819d334f-851e-4188-b0c4-838dbdf69f1e","Facility",525,True,False,False,"Image","","This photo shows an example of a walk-in campsite at Service Creek with a picnic table and large ponderosa pine tree.","https://cdn.recreation.gov/public/2024/05/23/22/12/10317439_c193baa6-6fec-400e-9d87-1a69313af518_700.jpg",700,"","126","16830",True,""
"","","chch_information@nps.gov","10299353",34.928280000000001,-85.264139599999993,"","Chickamauga Battlefield Group Campground","706-866-9241","","Campground","Point",2024-08-20 00:00:00.0000000,"10299353","10299353","3c713d61-b4aa-4988-8f92-266b2bf2ec54","Facility",525,False,True,True,"Image","","A photo of a campsite at Chickamauga Battlefield.","https://cdn.recreation.gov/public/2024/01/04/20/08/10299353_945ded96-19ff-4bf7-b94a-b9d421c79752_700.jpeg",700,"","128","2627",True,""
"","","chch_information@nps.gov","10299353",34.928280000000001,-85.264139599999993,"","Chickamauga Battlefield Group Campground","706-866-9241","","Campground","Point",2024-08-20 00:00:00.0000000,"10299353","10299353","20e5cf45-2294-40f4-9144-7d7c048be353","Facility",525,True,False,False,"Image","","A photo of the amphitheater area within the campground at Chickamauga Battlefield.","https://cdn.recreation.gov/public/2024/01/04/20/08/10299353_19274bb5-83c3-4102-a430-92cbf426626b_700.jpeg",700,"","128","2627",True,""
"","","chch_information@nps.gov","10299353",34.928280000000001,-85.264139599999993,"","Chickamauga Battlefield Group Campground","706-866-9241","","Campground","Point",2024-08-20 00:00:00.0000000,"10299353","10299353","0f5a65ee-dac6-47fe-b2db-f528c1096834","Facility",525,False,False,False,"Image","","A photo of a campsite at Chickamauga Battlefield in the fall, featuring a tent pad, picnic table, and lantern poles.","https://cdn.recreation.gov/public/2024/01/04/20/08/10299353_bf1ba3ad-4760-4051-b429-1ff7fc78c03b_700.jpeg",700,"","128","2627",True,""
"","","chch_information@nps.gov","10299353",34.928280000000001,-85.264139599999993,"","Chickamauga Battlefield Group Campground","706-866-9241","","Campground","Point",2024-08-20 00:00:00.0000000,"10299353","10299353","7d47962e-dace-4b33-983c-2b7403868a68","Facility",525,True,False,False,"Image","","A photo of vault toilets at Chickamauga Battlefield campground.","https://cdn.recreation.gov/public/2024/01/04/20/08/10299353_a004a19a-0c02-4434-b911-6797c86150b6_700.jpeg",700,"","128","2627",True,""
"","","BLM_OR_BU_Mail@blm.gov","255180",42.805971,-118.867677,"","Page Springs Campground","N/A","","Campground","Point",2024-08-20 00:00:00.0000000,"255180","255180","1562166","Facility",0,True,False,False,"Image","","Page Springs Campground","https://cdn.recreation.gov/public/images/78601.jpg",0,"","126","1830",True,""
"","","BLM_OR_BU_Mail@blm.gov","255180",42.805971,-118.867677,"","Page Springs Campground","N/A","","Campground","Point",2024-08-20 00:00:00.0000000,"255180","255180","f227e5c5-4fd9-4ee2-b253-469f5b2bd98d","Facility",525,True,False,False,"Image","","Page Springs Campground Entrance","https://cdn.recreation.gov/public/2022/06/22/23/05/255180_44e0dd55-2836-41ed-b391-4c996b9536bd_700.jpg",700,"","126","1830",True,""
"","","BLM_OR_BU_Mail@blm.gov","255180",42.805971,-118.867677,"","Page Springs Campground","N/A","","Campground","Point",2024-08-20 00:00:00.0000000,"255180","255180","29274338-62c2-436f-8e79-6e086592f181","Facility",811,False,False,True,"Image","","Arial view of Page Springs Campground from nearby bluff","https://cdn.recreation.gov/public/2022/06/22/23/06/255180_fcb9c61c-b278-41a8-adcb-ec29998048f8_1440.jpg",1440,"","126","1830",True,""
"","","BLM_OR_BU_Mail@blm.gov","255180",42.805971,-118.867677,"","Page Springs Campground","N/A","","Campground","Point",2024-08-20 00:00:00.0000000,"255180","255180","1562171","Facility",0,True,False,False,"Image","","Page Springs Campground","https://cdn.recreation.gov/public/images/78606.jpg",0,"","126","1830",True,""
"","","BLM_OR_BU_Mail@blm.gov","255180",42.805971,-118.867677,"","Page Springs Campground","N/A","","Campground","Point",2024-08-20 00:00:00.0000000,"255180","255180","1562165","Facility",0,True,False,False,"Image","","Page Springs Campground","https://cdn.recreation.gov/public/images/78600.jpg",0,"","126","1830",True,""
"","","BLM_OR_BU_Mail@blm.gov","255180",42.805971,-118.867677,"","Page Springs Campground","N/A","","Campground","Point",2024-08-20 00:00:00.0000000,"255180","255180","1562172","Facility",0,True,False,False,"Image","","Page Springs Campground","https://cdn.recreation.gov/public/images/78607.jpg",0,"","126","1830",True,""
"","","BLM_OR_BU_Mail@blm.gov","255180",42.805971,-118.867677,"","Page Springs Campground","N/A","","Campground","Point",2024-08-20 00:00:00.0000000,"255180","255180","1562167","Facility",0,True,False,False,"Image","","Page Springs Campground","https://cdn.recreation.gov/public/images/78602.jpg",0,"","126","1830",True,""
"","","BLM_OR_BU_Mail@blm.gov","255180",42.805971,-118.867677,"","Page Springs Campground","N/A","","Campground","Point",2024-08-20 00:00:00.0000000,"255180","255180","1562169","Facility",0,True,False,False,"Image","","Page Springs Campground","https://cdn.recreation.gov/public/images/78604.jpg",0,"","126","1830",True,""
"","","BLM_OR_BU_Mail@blm.gov","255180",42.805971,-118.867677,"","Page Springs Campground","N/A","","Campground","Point",2024-08-20 00:00:00.0000000,"255180","255180","1562168","Facility",0,True,False,False,"Image","","Page Springs Campground","https://cdn.recreation.gov/public/images/78603.jpg",0,"","126","1830",True,""
"","","BLM_OR_BU_Mail@blm.gov","255180",42.805971,-118.867677,"","Page Springs Campground","N/A","","Campground","Point",2024-08-20 00:00:00.0000000,"255180","255180","1562170","Facility",0,True,False,False,"Image","","Page Springs Campground","https://cdn.recreation.gov/public/images/78605.jpg",0,"","126","1830",True,""
"","","","10104815",38.443333000000003,-107.555277,"","Cimarron Campground (CO)","970-641-2337","","Campground","Point",2024-08-20 00:00:00.0000000,"10104815","10104815","50e4501f-b3e1-4e11-9ea9-ef66152273fc","Facility",525,False,True,False,"Image","","Cimarron Campground  campsite with recreation trailer, picnic table, fire pit, mountain, trees, and sagebrush covered peak in the background.","https://cdn.recreation.gov/public/2023/07/25/18/56/10104815_4b8b4f01-1a79-4ec1-9f23-da3aca1bd14f_700.jpg",700,"","128","2651",True,""
"","","","10104815",38.443333000000003,-107.555277,"","Cimarron Campground (CO)","970-641-2337","","Campground","Point",2024-08-20 00:00:00.0000000,"10104815","10104815","32ba1d4c-e324-40e7-8880-f75bc19e74fe","Facility",525,True,False,False,"Image","","black and white image of a Denver & Rio Grande Western  train (Narrow Gauge), engine number 361,as seen in 1949","https://cdn.recreation.gov/public/2023/07/25/19/03/10104815_a886ef6d-8a65-40c4-857e-f3113c130acf_700.jpg",700,"","128","2651",True,""
"","","","10104815",38.443333000000003,-107.555277,"","Cimarron Campground (CO)","970-641-2337","","Campground","Point",2024-08-20 00:00:00.0000000,"10104815","10104815","08a71e51-1eec-4007-9dfe-fa5cf6457e4a","Facility",810,False,False,True,"Image","","Trains, Campground. Fence, Trees, Mountains, Blue Sky","https://cdn.recreation.gov/public/2023/07/18/21/09/10104815_c0d7c053-28cb-4e15-909b-6ec9e5bf88cb_1440.jpg",1440,"","128","2651",True,""
"","","","10104815",38.443333000000003,-107.555277,"","Cimarron Campground (CO)","970-641-2337","","Campground","Point",2024-08-20 00:00:00.0000000,"10104815","10104815","3fd22682-9f47-4921-aff2-87e3130b3c83","Facility",525,True,False,False,"Image","","Campsite with recreation trailer, picnic table, fire pit, mountain, trees, and sagebrush.","https://cdn.recreation.gov/public/2023/07/18/21/11/10104815_80664dcc-3ae1-4207-8606-aac9fa9f90e8_700.jpg",700,"","128","2651",True,""
"","No","","261737",38.777679999999997,-107.85192000000001,"","Cottonwood Grove Campground","970-240-5300","","Campground","Point",2023-04-14 00:00:00.0000000,"","261737","2113570","Facility",295,True,False,False,"Image","","Cottonwood Grove Campground","https://cdn.recreation.gov/public/images/83753.jpg",393,"","126","13399",False,""
"","No","","261737",38.777679999999997,-107.85192000000001,"","Cottonwood Grove Campground","970-240-5300","","Campground","Point",2023-04-14 00:00:00.0000000,"","261737","2113571","Facility",295,True,False,False,"Image","","Cottonwood Grove Campground","https://cdn.recreation.gov/public/images/83754.jpg",393,"","126","13399",False,""
"","No","","261737",38.777679999999997,-107.85192000000001,"","Cottonwood Grove Campground","970-240-5300","","Campground","Point",2023-04-14 00:00:00.0000000,"","261737","2113572","Facility",295,True,False,False,"Image","","Cottonwood Grove Campground","https://cdn.recreation.gov/public/images/83755.jpg",444,"","126","13399",False,""
"","No","","262608",38.604019999999998,-107.88437999999999,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Eagle Valley Trailhead","970-240-5300","","Facility","Point",2023-04-14 00:00:00.0000000,"","262608","2113578","Facility",295,True,False,False,"Image","","Eagle Valley Trail ","https://cdn.recreation.gov/public/images/83761.jpg",393,"","126","13399",False,""
"","No","","262608",38.604019999999998,-107.88437999999999,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Eagle Valley Trailhead","970-240-5300","","Facility","Point",2023-04-14 00:00:00.0000000,"","262608","2113580","Facility",295,True,False,False,"Image","","Gunnison Gorge NCA: Eagle Valley Trail ","https://cdn.recreation.gov/public/images/83763.jpg",443,"","126","13399",False,""
"","No","","262608",38.604019999999998,-107.88437999999999,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Eagle Valley Trailhead","970-240-5300","","Facility","Point",2023-04-14 00:00:00.0000000,"","262608","2113579","Facility",295,True,False,False,"Image","","Eagle Valley Trail ","https://cdn.recreation.gov/public/images/83762.jpg",393,"","126","13399",False,""
"","No","","262608",38.604019999999998,-107.88437999999999,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Eagle Valley Trailhead","970-240-5300","","Facility","Point",2023-04-14 00:00:00.0000000,"","262608","2113581","Facility",295,True,False,False,"Image","","Gunnison Gorge NCA: Eagle Valley Trail ","https://cdn.recreation.gov/public/images/83764.jpg",393,"","126","13399",False,""
"","No","","262606",38.595790000000001,-107.89249,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Peach Valley OHV Staging Area","970-240-5300","OHV REgistration: http://cpw.state.co.us/buyapply/Pages/RegistrationsOHV.aspx","Facility","Point",2022-02-09 00:00:00.0000000,"","262606","2113584","Facility",295,True,False,False,"Image","","Peach Valley OHV Staging Area","https://cdn.recreation.gov/public/images/83767.jpg",393,"","126","13399",False,""
"","No","","262606",38.595790000000001,-107.89249,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Peach Valley OHV Staging Area","970-240-5300","OHV REgistration: http://cpw.state.co.us/buyapply/Pages/RegistrationsOHV.aspx","Facility","Point",2022-02-09 00:00:00.0000000,"","262606","2113582","Facility",295,True,False,False,"Image","","Peach Valley OHV Trail","https://cdn.recreation.gov/public/images/83765.jpg",393,"","126","13399",False,""
"","No","","262606",38.595790000000001,-107.89249,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Peach Valley OHV Staging Area","970-240-5300","OHV REgistration: http://cpw.state.co.us/buyapply/Pages/RegistrationsOHV.aspx","Facility","Point",2022-02-09 00:00:00.0000000,"","262606","2113583","Facility",295,True,False,False,"Image","","Peach Valley OHV Staging Area","https://cdn.recreation.gov/public/images/83766.jpg",393,"","126","13399",False,""
